City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
307,Trinidad,BO,2020-08-28 20:37:15,-14.83,-64.9,95.0,47,0,5.82
308,Bubaque,GW,2020-08-28 20:39:32,11.28,-15.83,80.87,79,100,16.69
309,San Matias,BO,2020-08-28 20:39:32,-16.37,-58.4,104.56,16,17,1.54
310,Queanbeyan,AU,2020-08-28 20:39:32,-35.35,149.23,34.0,100,1,0.47
311,Caravelas,BR,2020-08-28 20:39:32,-17.71,-39.25,71.15,78,0,4.29
312,Tres Lagoas,BR,2020-08-28 20:39:33,-20.75,-51.68,87.64,17,0,5.26
313,Bathsheba,BB,2020-08-28 20:39:33,13.22,-59.52,86.0,70,40,18.34
314,Provideniya,RU,2020-08-28 20:39:33,64.38,-173.3,50.92,72,89,2.77
315,Malanje,AO,2020-08-28 20:36:01,-9.54,16.34,65.23,75,0,4.18
316,Micheweni,TZ,2020-08-28 20:39:33,-4.97,39.83,75.76,80,1,11.43
317,Milkovo,RU,2020-08-28 20:39:33,54.72,158.62,43.72,92,100,5.91
318,Powell River,CA,2020-08-28 20:39:33,49.85,-124.54,69.8,77,75,6.93
319,Banjar,ID,2020-08-28 20:39:33,-8.19,114.97,80.6,100,20,13.87
320,Yulara,AU,2020-08-28 20:39:34,-25.24,130.99,53.6,25,0,5.82
321,Port Keats,AU,2020-08-28 20:39:34,-14.25,129.55,66.67,55,0,9.78
322,Clyde River,CA,2020-08-28 20:39:34,70.47,-68.59,51.8,62,20,12.75
323,Chunhuhub,MX,2020-08-28 20:39:34,19.55,-88.68,93.65,49,92,7.23
324,Charters Towers,AU,2020-08-28 20:37:51,-20.1,146.27,55.31,74,0,11.41
325,Westport,US,2020-08-28 20:39:34,41.14,-73.36,87.01,51,1,12.75
326,Aripuana,BR,2020-08-28 20:39:34,-9.17,-60.63,93.92,34,55,2.42
327,Laurel,US,2020-08-28 20:36:06,39.1,-76.85,93.0,46,40,5.82
328,Chara,RU,2020-08-28 20:39:35,56.91,118.26,52.36,71,100,4.25
329,Santa Fe,AR,2020-08-28 20:39:22,-31.63,-60.7,70.97,77,83,1.48
330,Umm Kaddadah,SD,2020-08-28 20:38:14,13.6,26.69,83.05,54,81,8.37
331,Paita,PE,2020-08-28 20:39:35,-5.09,-81.11,75.2,60,8,12.75
332,Sinnamary,GF,2020-08-28 20:39:35,5.38,-52.95,82.44,77,34,5.99
333,Srednekolymsk,RU,2020-08-28 20:37:50,67.45,153.68,42.39,94,100,0.36
334,Kroya,ID,2020-08-28 20:39:35,-7.63,109.25,74.82,89,29,6.44
335,Mogadishu,SO,2020-08-28 20:39:35,2.04,45.34,77.16,83,51,16.89
336,Saskylakh,RU,2020-08-28 20:39:36,71.92,114.08,49.46,71,0,2.95
337,Coihaique,CL,2020-08-28 20:39:36,-45.58,-72.07,32.0,86,75,3.36
338,Polazna,RU,2020-08-28 20:39:36,58.29,56.41,60.8,100,100,6.71
339,Semporna,MY,2020-08-28 20:39:36,4.48,118.61,75.2,94,20,1.5
340,Santa Cruz De Tenerife,ES,2020-08-28 20:39:36,28.47,-16.25,73.99,49,20,11.41
341,Iwanai,JP,2020-08-28 20:39:36,42.97,140.51,75.13,84,43,2.66
342,Bosaso,SO,2020-08-28 20:39:37,11.28,49.18,92.77,44,99,7.23
343,Araguacu,BR,2020-08-28 20:39:37,-12.93,-49.83,88.9,17,97,2.98
344,Cananea,MX,2020-08-28 20:39:37,30.95,-110.3,90.0,29,12,10.02
345,Pacific Grove,US,2020-08-28 20:37:30,36.62,-121.92,69.8,60,1,6.93
346,San Rafael,AR,2020-08-28 20:39:37,-34.62,-68.33,68.32,23,17,6.73
347,Gat,IL,2020-08-28 20:39:37,31.61,34.76,81.0,27,0,4.54
348,Ixtapa,MX,2020-08-28 20:39:37,20.7,-105.2,84.99,74,90,5.82
349,San-Pedro,CI,2020-08-28 20:39:38,4.75,-6.64,75.04,89,49,6.96
350,Rauma,FI,2020-08-28 20:39:38,61.13,21.51,46.4,87,57,1.12
351,Abu Dhabi,AE,2020-08-28 20:39:38,24.47,54.37,96.8,67,94,9.17
352,Acajutla,SV,2020-08-28 20:39:38,13.59,-89.83,86.0,70,40,3.36
353,Eha Amufu,NG,2020-08-28 20:39:38,6.66,7.76,75.2,83,75,9.17
354,Wawa,NG,2020-08-28 20:36:39,9.9,4.42,74.34,89,66,5.75
355,Spirit River,CA,2020-08-28 20:39:38,55.78,-118.84,60.8,63,75,9.55
356,Castlemaine,AU,2020-08-28 20:38:43,-37.07,144.22,36.0,53,0,3.62
357,Kandrian,PG,2020-08-28 20:39:39,-6.22,149.55,76.5,88,99,5.17
358,Cangzhou,CN,2020-08-28 20:39:05,38.32,116.87,71.82,82,0,4.97
359,Ruteng,ID,2020-08-28 20:39:39,-8.61,120.47,58.3,98,32,1.79
360,Tortoli,IT,2020-08-28 20:39:39,39.93,9.66,84.2,79,40,5.82
361,Puerto Rico,AR,2020-08-28 20:39:39,-26.8,-55.02,79.66,50,14,2.82
362,Bani Walid,LY,2020-08-28 20:39:39,31.76,13.99,74.25,72,0,8.77
363,Knysna,ZA,2020-08-28 20:39:40,-34.04,23.05,50.0,93,80,6.93
364,Turukhansk,RU,2020-08-28 20:39:40,65.82,87.98,50.67,92,78,2.08
365,Marrakesh,MA,2020-08-28 20:36:03,31.63,-8.01,84.2,39,0,9.17
366,Fukue,JP,2020-08-28 20:39:40,32.69,128.84,81.79,86,0,14.27
367,Zhezkazgan,KZ,2020-08-28 20:39:40,47.8,67.71,67.59,38,0,10.29
368,Thessalon,CA,2020-08-28 20:39:40,46.25,-83.57,66.2,77,75,5.82
369,Chitral,PK,2020-08-28 20:39:40,35.85,71.79,70.75,50,44,3.09
370,Cunha,BR,2020-08-28 20:39:41,-23.07,-44.96,84.2,26,0,5.82
371,Bambous Virieux,MU,2020-08-28 20:39:41,-20.34,57.76,71.6,78,20,5.82
372,Pueblo Nuevo,MX,2020-08-28 20:39:41,23.38,-105.38,66.56,100,63,5.61
373,Nikolskoye,RU,2020-08-28 20:39:41,59.7,30.79,57.2,87,75,6.71
374,Piacabucu,BR,2020-08-28 20:39:41,-10.41,-36.43,74.55,82,83,8.37
375,Taoudenni,ML,2020-08-28 20:39:41,22.68,-3.98,101.08,8,0,9.64
376,Petauke,ZM,2020-08-28 20:39:41,-14.24,31.33,69.28,44,4,5.7
377,Poplar Bluff,US,2020-08-28 20:39:42,36.76,-90.39,78.8,83,90,5.82
378,Saint-Francois,FR,2020-08-28 20:39:42,46.42,3.91,62.6,72,70,5.82
379,Saint-Pierre,RE,2020-08-28 20:39:42,-21.34,55.48,69.8,73,75,5.82
380,Teya,RU,2020-08-28 20:39:42,60.38,92.63,48.99,91,55,3.06
381,Sinegorye,RU,2020-08-28 20:39:42,62.08,150.48,38.19,85,100,5.19
382,Padang,ID,2020-08-28 20:37:26,-0.95,100.35,77.43,77,100,3.91
383,Shebalino,RU,2020-08-28 20:39:42,51.29,85.68,49.75,86,100,1.95
384,Fairbanks,US,2020-08-28 20:36:02,64.84,-147.72,54.0,93,90,5.82
385,Chinsali,ZM,2020-08-28 20:39:43,-10.54,32.08,66.56,45,0,8.12
386,Shubarkuduk,KZ,2020-08-28 20:39:43,49.14,56.49,76.23,23,89,8.88
387,Ponta Do Sol,PT,2020-08-28 20:39:43,32.67,-17.1,77.0,50,20,17.22
388,Jining,CN,2020-08-28 20:39:43,35.41,116.58,70.12,93,0,2.84
389,Mehamn,NO,2020-08-28 20:39:43,71.04,27.85,44.6,75,20,9.17
390,San Juan,AR,2020-08-28 20:35:31,-31.54,-68.54,73.44,19,1,11.25
391,Hami,CN,2020-08-28 20:39:43,42.8,93.45,68.29,37,99,8.72
392,Waldshut-Tiengen,DE,2020-08-28 20:39:44,47.62,8.22,60.8,93,75,6.93
393,Constitucion,CL,2020-08-28 20:39:44,-35.33,-72.42,49.89,91,100,13.11
394,Xining,CN,2020-08-28 20:39:44,36.62,101.77,59.45,66,100,4.12
395,Kirs,RU,2020-08-28 20:39:44,59.34,52.24,57.83,97,100,6.24
396,Palmer,US,2020-08-28 20:36:38,42.16,-72.33,80.01,47,75,17.22
397,Sabang,ID,2020-08-28 20:38:02,5.89,95.32,83.35,73,100,6.82
398,Karratha,AU,2020-08-28 20:37:50,-20.74,116.85,76.84,28,21,11.14
399,Labuhan,ID,2020-08-28 20:38:04,-6.88,112.21,75.96,84,15,8.25
400,Kortkeros,RU,2020-08-28 20:39:44,61.81,51.58,55.4,87,100,6.71
401,Tateyama,JP,2020-08-28 20:39:44,34.98,139.87,79.0,89,0,7.05
402,Severobaykalsk,RU,2020-08-28 20:39:45,55.65,109.32,51.87,93,100,2.46
403,Nuuk,GL,2020-08-28 20:35:32,64.18,-51.72,62.6,29,75,6.93
404,Biak,ID,2020-08-28 20:39:45,-0.91,122.88,75.74,80,17,8.39
405,Atar,MR,2020-08-28 20:39:45,20.52,-13.05,98.38,25,89,13.33
406,Santa Rita,BR,2020-08-28 20:39:45,-7.11,-34.98,78.8,78,20,13.87
407,Areosa,PT,2020-08-28 20:39:45,41.72,-8.86,68.0,77,20,14.99
408,Puerto Escondido,MX,2020-08-28 20:36:59,15.85,-97.07,84.2,54,90,6.93
409,Port Hedland,AU,2020-08-28 20:36:56,-20.32,118.57,66.2,55,0,8.05
410,Zadar,HR,2020-08-28 20:37:14,44.12,15.24,75.2,78,21,9.17
411,Zheleznodorozhnyy,RU,2020-08-28 20:39:46,55.75,38.0,59.0,93,85,6.71
412,Flin Flon,CA,2020-08-28 20:39:46,54.77,-101.86,66.2,59,40,9.17
413,Awbari,LY,2020-08-28 20:39:46,26.59,12.78,85.32,20,0,8.43
414,Komsomolskiy,UZ,2020-08-28 20:39:46,40.43,71.72,66.2,63,0,6.93
415,Kanel,SN,2020-08-28 20:39:46,15.49,-13.18,89.46,56,30,6.69
416,Leningradskiy,RU,2020-08-28 20:39:47,69.38,178.42,37.89,93,100,7.07
417,Cowra,AU,2020-08-28 20:39:47,-33.83,148.68,42.01,68,0,2.46
418,Hervey Bay,AU,2020-08-28 20:37:09,-25.3,152.85,55.0,76,0,8.05
419,Olafsvik,IS,2020-08-28 20:39:47,64.89,-23.71,52.03,86,100,14.54
420,San Andres,CO,2020-08-28 20:35:12,12.58,-81.7,87.8,74,90,11.41
421,Tessalit,ML,2020-08-28 20:39:43,20.2,1.01,94.3,29,13,13.69
422,Gunjur,GM,2020-08-28 20:39:47,13.2,-16.73,80.6,88,40,4.7
423,Rykhtychi,UA,2020-08-28 20:39:47,49.39,23.56,55.4,87,44,4.47
424,Thibodaux,US,2020-08-28 20:36:12,29.8,-90.82,89.01,74,95,11.99
425,Copala,MX,2020-08-28 20:39:48,16.65,-98.98,84.0,67,13,7.36
426,Coari,BR,2020-08-28 20:35:47,-4.08,-63.14,87.94,55,94,3.2
427,Smithers,CA,2020-08-28 20:39:48,54.78,-127.17,59.0,58,75,3.36
428,Husavik,IS,2020-08-28 20:39:48,66.04,-17.34,51.8,76,90,9.17
429,Gallup,US,2020-08-28 20:39:48,35.53,-108.74,84.99,25,20,8.05
430,Narsaq,GL,2020-08-28 20:39:48,60.92,-46.05,60.8,58,75,14.99
431,Acarau,BR,2020-08-28 20:39:48,-2.89,-40.12,79.39,71,54,19.95
432,Banda Aceh,ID,2020-08-28 20:39:49,5.56,95.32,79.95,76,100,3.09
433,Broken Hill,AU,2020-08-28 20:39:49,-31.95,141.43,41.0,60,0,5.82
434,Acapetahua,MX,2020-08-28 20:39:49,15.28,-92.7,87.8,66,20,5.82
435,Santa Rosa,PH,2020-08-28 20:39:49,14.31,121.11,84.2,79,100,8.05
436,Uthal,PK,2020-08-28 20:35:08,25.81,66.62,82.47,83,4,5.75
437,Cache Creek,CA,2020-08-28 20:39:49,50.81,-121.32,70.0,28,1,6.82
438,Muscat,OM,2020-08-28 20:39:49,23.61,58.59,87.8,79,100,4.7
439,Ayan,RU,2020-08-28 20:39:50,56.45,138.17,54.86,58,0,13.13
440,Kristiinankaupunki,FI,2020-08-28 20:39:50,62.27,21.38,51.22,76,20,7.65
441,Zabid,YE,2020-08-28 20:39:50,14.2,43.32,93.02,50,100,10.6
442,Huilong,CN,2020-08-28 20:39:50,31.81,121.66,82.99,96,100,1.01
443,Prince Rupert,CA,2020-08-28 20:39:34,54.32,-130.32,60.8,77,75,5.82
444,Ilulissat,GL,2020-08-28 20:39:50,69.22,-51.1,44.6,48,81,11.41
445,Nelson Bay,AU,2020-08-28 20:39:51,-32.72,152.15,43.0,93,0,6.93
446,Wad Rawah,SD,2020-08-28 20:39:51,15.16,33.14,85.62,54,94,6.2
447,Macamic,CA,2020-08-28 20:39:51,48.75,-79.0,62.6,59,75,2.24
448,Esperance,AU,2020-08-28 20:39:51,-33.87,121.9,55.4,71,44,24.16
449,Meulaboh,ID,2020-08-28 20:39:51,4.14,96.13,75.99,88,99,4.59
450,Susanville,US,2020-08-28 20:39:51,40.42,-120.65,88.0,16,1,4.7
451,Bunia,CD,2020-08-28 20:39:52,1.57,30.25,63.0,91,92,1.5
452,Nuevitas,CU,2020-08-28 20:39:52,21.55,-77.26,93.2,56,40,9.17
453,Simpang,ID,2020-08-28 20:39:52,-1.27,104.08,75.0,87,75,3.91
454,Ballina,AU,2020-08-28 20:38:01,-28.87,153.57,51.8,81,48,6.93
455,Oudtshoorn,ZA,2020-08-28 20:39:52,-33.59,22.2,50.0,93,58,6.93
456,Touros,BR,2020-08-28 20:37:57,-5.2,-35.46,80.6,69,20,11.41
457,San Buenaventura,MX,2020-08-28 20:39:52,27.08,-101.53,102.31,23,0,9.06
458,Berberati,CF,2020-08-28 20:39:53,4.26,15.79,68.99,96,100,2.66
459,Peniche,PT,2020-08-28 20:39:53,39.36,-9.38,66.99,75,28,10.0
460,Rameswaram,IN,2020-08-28 20:39:53,9.28,79.3,82.78,82,100,20.4
461,Arman,RU,2020-08-28 20:39:53,59.7,150.17,48.27,64,94,13.29
462,Coban,GT,2020-08-28 20:39:53,15.48,-90.37,75.67,80,100,1.77
463,Ucluelet,CA,2020-08-28 20:38:23,48.93,-125.55,66.2,77,40,11.41
464,San Patricio,MX,2020-08-28 20:39:53,19.22,-104.7,87.8,66,75,9.17
465,Fort Abbas,PK,2020-08-28 20:39:53,29.19,72.85,93.45,42,75,2.62
466,Rio Grande,BR,2020-08-28 20:38:47,-32.03,-52.1,63.0,100,75,3.36
467,Rawah,IQ,2020-08-28 20:39:54,34.48,41.91,84.67,19,0,5.28
468,Porto Novo,BJ,2020-08-28 20:39:54,6.5,2.6,78.8,83,75,13.87
469,Souillac,MU,2020-08-28 20:37:00,-20.52,57.52,71.6,78,20,5.82
470,Bedesa,ET,2020-08-28 20:39:54,8.9,40.78,65.44,77,99,7.96
471,Alamos,MX,2020-08-28 20:39:54,27.02,-108.93,95.0,56,71,8.99
472,Victoria Point,AU,2020-08-28 20:39:54,-27.58,153.3,59.0,65,67,1.99
473,Hyeres,FR,2020-08-28 20:39:54,43.12,6.12,77.0,73,75,2.24
474,Ola,RU,2020-08-28 20:39:55,59.58,151.28,48.11,66,83,11.59
475,Ribas Do Rio Pardo,BR,2020-08-28 20:39:55,-20.44,-53.76,90.57,12,0,6.98
476,Port Shepstone,ZA,2020-08-28 20:39:55,-30.74,30.45,60.4,80,38,5.64
477,Villa Maria,AR,2020-08-28 20:39:55,-32.41,-63.24,78.01,47,0,5.88
478,Malie,WS,2020-08-28 20:39:55,-13.8,-171.85,84.2,62,40,4.7
479,Avera,US,2020-08-28 20:39:55,33.19,-82.53,89.6,66,75,8.05
480,Monroe,US,2020-08-28 20:39:55,43.15,-77.68,73.99,64,75,8.05
481,Muscatine,US,2020-08-28 20:39:56,41.47,-91.13,93.0,49,1,9.17
482,Pastavy,BY,2020-08-28 20:39:56,55.12,26.83,50.94,86,31,3.42
483,Fare,PF,2020-08-28 20:39:56,-16.7,-151.02,76.95,77,0,19.62
484,Boca Do Acre,BR,2020-08-28 20:39:56,-8.75,-67.4,96.94,30,79,1.66
485,San Policarpo,PH,2020-08-28 20:39:56,12.18,125.51,80.1,84,100,7.27
486,Sayyan,YE,2020-08-28 20:39:57,15.17,44.32,62.74,63,93,1.63
487,Carlsbad,US,2020-08-28 20:36:15,33.16,-117.35,86.0,65,1,10.29
488,Katobu,ID,2020-08-28 20:39:57,-4.94,122.53,72.68,87,67,3.58
489,Tain,GB,2020-08-28 20:39:57,57.81,-4.06,52.0,71,75,9.17
490,Vagur,FO,2020-08-28 20:39:57,61.47,-6.81,50.43,74,99,12.3
491,Tezu,IN,2020-08-28 20:39:57,27.92,96.17,76.26,73,99,2.19
492,Saldanha,ZA,2020-08-28 20:39:57,-33.01,17.94,51.8,81,49,4.7
493,Tecoanapa,MX,2020-08-28 20:39:58,16.52,-98.75,85.89,61,2,8.32
494,Gazimurskiy Zavod,RU,2020-08-28 20:39:58,51.55,118.33,48.0,82,100,3.04
495,Maniitsoq,GL,2020-08-28 20:39:58,65.42,-52.9,52.63,54,100,6.87
496,High Rock,BS,2020-08-28 20:39:58,26.62,-78.28,87.8,74,75,3.36
497,Korla,CN,2020-08-28 20:39:58,41.76,86.15,66.92,44,91,12.03
498,Port Lincoln,AU,2020-08-28 20:39:58,-34.73,135.87,58.15,44,0,16.6
499,Dodge City,US,2020-08-28 20:39:59,37.75,-100.02,102.0,24,1,3.36
500,Nargana,PA,2020-08-28 20:39:59,9.44,-78.59,83.64,75,44,8.57
501,Parabel,RU,2020-08-28 20:39:59,58.7,81.48,52.81,95,91,5.64
502,Pokrovsk,UA,2020-08-28 20:39:59,48.28,37.18,59.85,73,3,4.41
503,Atambua,ID,2020-08-28 20:39:59,-9.11,124.89,66.7,75,51,4.03
504,Margate,GB,2020-08-28 20:40:00,51.38,1.39,57.0,82,28,5.01
505,Pudozh,RU,2020-08-28 20:40:00,61.81,36.53,51.67,94,100,9.44
506,Bastrop,US,2020-08-28 20:40:00,32.76,-91.87,89.6,62,1,9.17
507,Sur,OM,2020-08-28 20:40:00,22.57,59.53,82.67,69,100,11.63
508,Karpathos,GR,2020-08-28 20:40:00,35.51,27.21,75.2,69,0,9.17
509,Aksarka,RU,2020-08-28 20:40:00,66.56,67.8,53.85,92,100,10.96
510,Oktyabrskiy,RU,2020-08-28 20:40:01,54.48,53.47,63.45,51,97,4.7
511,Antofagasta,CL,2020-08-28 20:39:43,-23.65,-70.4,59.0,72,75,18.34
512,Narrabri,AU,2020-08-28 20:40:01,-30.32,149.78,42.01,80,0,5.82
513,Almeirim,BR,2020-08-28 20:40:01,-1.52,-52.58,85.12,66,50,0.74
514,Kulhudhuffushi,MV,2020-08-28 20:40:01,6.62,73.07,82.35,74,7,10.74
515,Portland,US,2020-08-28 20:38:05,45.52,-122.68,80.01,47,1,8.05
516,Del Monte,PH,2020-08-28 20:40:01,14.64,121.02,84.2,79,100,8.05
517,Vila Franca Do Campo,PT,2020-08-28 20:40:01,37.72,-25.43,75.2,88,20,13.87
518,Natal,BR,2020-08-28 20:36:41,-5.79,-35.21,80.6,74,6,16.11
519,Ahipara,NZ,2020-08-28 20:40:02,-35.17,173.17,57.38,79,3,6.42
520,Ambilobe,MG,2020-08-28 20:40:02,-13.2,49.05,66.74,75,20,4.9
521,Asau,RO,2020-08-28 20:40:02,46.43,26.4,68.0,56,47,3.36
522,Vung Tau,VN,2020-08-28 20:40:02,10.35,107.08,81.32,82,79,12.39
523,Tuktoyaktuk,CA,2020-08-28 20:40:02,69.45,-133.04,48.2,70,20,11.41
524,Nakamura,JP,2020-08-28 20:40:03,32.98,132.93,75.6,86,22,2.42
525,Lawton,US,2020-08-28 20:37:39,34.61,-98.39,106.0,24,1,11.41
526,Lerwick,GB,2020-08-28 20:40:03,60.15,-1.15,50.0,87,83,10.29
527,Miandrivazo,MG,2020-08-28 20:40:03,-19.52,45.47,78.21,48,23,3.44
528,Vanavara,RU,2020-08-28 20:40:03,60.34,102.28,51.58,92,100,2.53
529,Cuencame,MX,2020-08-28 20:40:03,24.87,-103.7,87.87,29,90,9.01
530,Araouane,ML,2020-08-28 20:37:31,18.9,-3.53,100.33,27,7,9.91
531,Pattani,TH,2020-08-28 20:40:03,6.75,100.42,77.0,100,20,2.24
532,Gornopravdinsk,RU,2020-08-28 20:40:04,60.05,69.9,53.24,89,92,3.89
533,Epe,NG,2020-08-28 20:40:04,6.58,3.98,76.24,85,100,7.76
534,Monte Carmelo,BR,2020-08-28 20:40:04,-18.72,-47.5,74.3,39,0,3.06
535,Sisimiut,GL,2020-08-28 20:37:01,66.94,-53.67,53.24,45,100,10.4
536,Dubai,AE,2020-08-28 20:38:03,25.26,55.3,98.6,42,54,5.82
537,Krasnoyarsk,RU,2020-08-28 20:40:04,56.01,92.79,51.8,93,78,4.47
538,Sola,VU,2020-08-28 20:40:04,-13.88,167.55,79.83,83,100,18.34
539,Aykhal,RU,2020-08-28 20:40:05,66.0,111.5,48.2,42,51,6.71
540,Sao Jose Dos Campos,BR,2020-08-28 20:36:52,-23.18,-45.89,84.2,26,0,2.24
541,Nanortalik,GL,2020-08-28 20:38:06,60.14,-45.24,48.92,76,100,23.78
542,Rondonopolis,BR,2020-08-28 20:37:19,-16.47,-54.64,97.29,9,0,5.77
543,Daru,PG,2020-08-28 20:40:05,-9.08,143.21,76.71,87,100,19.46
544,Virginia Beach,US,2020-08-28 20:37:03,36.85,-75.98,95.0,46,75,9.17
545,Kirakira,SB,2020-08-28 20:40:05,-10.45,161.92,80.87,81,100,8.19
546,Bealanana,MG,2020-08-28 20:40:05,-14.55,48.73,57.96,84,75,4.12
547,Dauphin,CA,2020-08-28 20:38:10,51.15,-100.05,73.4,43,40,14.99
548,Okahandja,NA,2020-08-28 20:40:05,-21.98,16.92,55.4,28,0,2.24
549,Springfield,US,2020-08-28 20:38:21,37.22,-93.3,91.4,52,40,11.41
550,Saint-Augustin,CA,2020-08-28 20:40:06,51.23,-58.65,59.4,56,17,16.11
551,Pingxiang,CN,2020-08-28 20:40:06,27.62,113.85,74.03,80,0,2.84
552,Gamba,GA,2020-08-28 20:40:06,-2.65,10.0,74.39,88,99,9.4
553,Kultuk,RU,2020-08-28 20:40:06,51.72,103.7,50.92,81,100,2.75
554,Ngaoundere,CM,2020-08-28 20:40:06,7.32,13.58,65.07,95,100,3.06
555,Lorengau,PG,2020-08-28 20:40:06,-2.02,147.27,82.45,77,100,12.95
556,Bonaventure,CA,2020-08-28 20:40:06,48.05,-65.49,66.2,39,20,13.87
557,Niteroi,BR,2020-08-28 20:36:48,-22.88,-43.1,86.0,69,0,11.41
558,Belle Fourche,US,2020-08-28 20:40:07,44.67,-103.85,71.01,49,1,10.29
559,Castletown,IE,2020-08-28 20:40:07,53.03,-9.07,53.6,81,20,9.17
560,Ballitoville,ZA,2020-08-28 20:40:07,-29.54,31.21,60.8,87,75,3.78
561,Rabo De Peixe,PT,2020-08-28 20:40:07,37.8,-25.58,75.2,88,20,13.87
562,Beira,MZ,2020-08-28 20:40:07,-19.84,34.84,75.2,88,75,14.99
563,Tual,ID,2020-08-28 20:40:07,-5.67,132.75,79.18,82,11,23.55
564,Vostok,RU,2020-08-28 20:40:08,46.49,135.88,57.52,100,100,4.7
565,Maltahohe,NA,2020-08-28 20:40:08,-24.83,16.98,42.39,58,0,11.12
566,Luba,GQ,2020-08-28 20:40:08,3.46,8.55,76.05,82,100,2.1
567,Lhokseumawe,ID,2020-08-28 20:40:08,5.18,97.15,77.79,84,100,5.17
568,Brownsville,US,2020-08-28 20:37:19,25.9,-97.5,96.8,50,20,16.11
569,Dunedin,NZ,2020-08-28 20:40:08,-45.87,170.5,52.0,52,20,14.0
570,Vestmannaeyjar,IS,2020-08-28 20:40:08,63.44,-20.27,52.38,85,95,18.48
571,Hornepayne,CA,2020-08-28 20:40:09,49.21,-84.77,70.29,49,100,6.62
572,Mount Darwin,ZW,2020-08-28 20:40:09,-16.77,31.58,66.51,55,0,3.15
573,Bintulu,MY,2020-08-28 20:38:07,3.17,113.03,73.4,94,40,4.7
574,Bishop Auckland,GB,2020-08-28 20:40:09,54.66,-1.68,52.0,79,92,14.92
575,Listvyanka,RU,2020-08-28 20:40:09,51.85,104.87,55.4,100,90,4.47
576,Cutervo,PE,2020-08-28 20:40:09,-6.38,-78.82,67.03,40,6,4.18
577,Henties Bay,NA,2020-08-28 20:40:09,-22.12,14.28,55.0,86,0,1.01
578,Ust-Nera,RU,2020-08-28 20:40:10,64.57,143.2,41.67,65,0,3.36
579,Mambajao,PH,2020-08-28 20:40:10,9.25,124.72,81.77,79,100,9.93
580,Manggar,ID,2020-08-28 20:40:10,-2.88,108.27,80.87,84,90,12.62
581,Jibuti,DJ,2020-08-28 20:40:10,11.5,42.5,96.8,39,75,4.7
582,Dalgopol,BG,2020-08-28 20:40:10,43.05,27.35,71.6,94,20,4.7
583,Cap Malheureux,MU,2020-08-28 20:40:10,-19.98,57.61,69.01,78,0,4.0
584,Tecpan,GT,2020-08-28 20:40:10,14.76,-90.99,77.0,57,40,9.17
585,Calamar,CO,2020-08-28 20:40:11,10.25,-74.91,89.6,75,75,6.93
586,Darnah,LY,2020-08-28 20:40:11,32.77,22.64,77.16,80,0,11.45
587,Corner Brook,CA,2020-08-28 20:40:11,48.97,-57.95,59.0,82,90,16.11
